dp_id,dp_life_id,desc_count
rhc100870,rhc100870,1
rhc100871,rhc100871,2
rhc100872,rhc100872,1
rhc100873,obpdef1-6-19090202,5
rhc100874,rhc100874,1
rhc100875,rhc100875,2
rhc100876,rhc100876,2
rhc100877,rhc100877,4
rhc100878,rhc100878,5
rhc100879,rhc100879,5
rhc10088,rhc10088,1
rhc100880,rhc100880,2
rhc100881,rhc100881,1
rhc100882,rhc100882,4
rhc100883,rhc100883,6
rhc100884,rhc100884,3
rhc100885,rhc100885,1
rhc100886,rhc100886,2
rhc100887,rhc100887,1
rhc100888,rhc100888,1
rhc100889,rhc100889,2
rhc10089,rhc10089,1
rhc100890,rhc100890,1
rhc100891,rhc100891,4
rhc100892,rhc100892,1
rhc100893,rhc100893,2
rhc100894,rhc100894,1
rhc100895,rhc100895,1
rhc100896,rhc100896,1
rhc100897,rhc100897,1
rhc100898,obpdef1-112-19090907,2
rhc100899,rhc100899,4
rhc1009,rhc1009,1
rhc10090,rhc10090,1
rhc100900,rhc100900,6
rhc100901,rhc100901,1
rhc100902,rhc100902,1
rhc100903,rhc100903,9
rhc100904,rhc100904,1
rhc100905,obpdef1-698-18920725,3
rhc100906,rhc100906,3
rhc100907,rhc100907,2
rhc100908,rhc100908,1
rhc100909,rhc100909,6
rhc10091,rhc10091,1
rhc100910,rhc100910,2
rhc100911,rhc100911,8
rhc100912,rhc100912,3
rhc100913,rhc100913,3
rhc100914,rhc100914,4
rhc100915,rhc100915,1
rhc100916,rhc100916,3
rhc100917,rhc100917,5
rhc100918,rhc100918,1
rhc100919,rhc100919,1
rhc10092,rhc10092,2
rhc100920,rhc100920,1
rhc100921,rhc100921,6
rhc100922,rhc100922,1
rhc100923,rhc100923,3
rhc100924,rhc100924,5
rhc100925,rhc100925,3
rhc100926,rhc100926,3
rhc100927,rhc100927,3
rhc100928,rhc100928,1
rhc100929,rhc100929,1
rhc10093,rhc10093,1
rhc100930,rhc100930,2
rhc100931,rhc100931,2
rhc100932,rhc100932,1
rhc100933,rhc100933,4
rhc100934,rhc100934,1
rhc100935,rhc100935,2
rhc100936,rhc100936,2
rhc100937,rhc100937,1
rhc100938,rhc100938,1
rhc100939,rhc100939,3
rhc10094,rhc10094,1
rhc100940,obpdef2-31-19100405,2
rhc100941,obpdef1-177-18680127,3
rhc100942,rhc100942,4
rhc100943,rhc100943,4
rhc100944,rhc100944,1
rhc100945,rhc100945,8
rhc100946,rhc100946,3
rhc100947,rhc100947,4
rhc100948,rhc100948,1
rhc100949,rhc100949,1
rhc10095,rhc10095,1
rhc100950,rhc100950,2
rhc100951,rhc100951,6
rhc100952,rhc100952,2
rhc100953,rhc100953,6
rhc100954,rhc100954,3
rhc100955,rhc100955,1
rhc100956,rhc100956,4
rhc100957,rhc100957,3
rhc100958,rhc100958,2
rhc100959,rhc100959,2
rhc10096,rhc10096,1
rhc100960,rhc100960,4
rhc100961,rhc100961,1
rhc100962,rhc100962,10
rhc100963,rhc100963,3
rhc100964,rhc100964,1
rhc100965,rhc100965,1
rhc100966,rhc100966,3
rhc100967,rhc100967,3
rhc100968,rhc100968,4
rhc100969,rhc100969,1
rhc10097,rhc10097,1
rhc100970,rhc100970,1
rhc100971,rhc100971,1
rhc100972,rhc100972,1
rhc100973,rhc100973,1
rhc100974,rhc100974,1
rhc100975,rhc100975,1
rhc100976,rhc100976,3
rhc100977,rhc100977,1
rhc100978,rhc100978,2
rhc100979,rhc100979,1
rhc10098,rhc10098,1
rhc100980,rhc100980,1
rhc100981,rhc100981,1
rhc100982,rhc100982,1
rhc100983,rhc100983,2
rhc100984,rhc100984,6
rhc100985,rhc100985,3
rhc100986,obpdef1-16-19090112,1
rhc100987,obpdef5-29-19071119,1
rhc100988,obpdef1-152-19040111,1
rhc100989,rhc100989,8
rhc10099,rhc10099,1
rhc100990,rhc100990,2
rhc100991,obpdef1-60-19090907,1
rhc100992,rhc100992,5
rhc100993,rhc100993,2
rhc100994,rhc100994,5
rhc100995,rhc100995,2
rhc100996,rhc100996,2
rhc100997,rhc100997,6
rhc100998,rhc100998,2
rhc100999,rhc100999,1
rhc101,rhc101,1
rhc1010,rhc1010,1
rhc10100,rhc10100,1
rhc101000,rhc101000,2
rhc101001,rhc101001,2
rhc101002,rhc101002,6
rhc101003,rhc101003,2
rhc101004,obpdef2-105-18851214,2
rhc101005,rhc101005,2
rhc101006,rhc101006,1
rhc101007,rhc101007,6
rhc101008,rhc101008,5
rhc101009,rhc101009,2
rhc10101,rhc10101,1
rhc101010,rhc101010,4
rhc101011,rhc101011,2
rhc101012,rhc101012,1
rhc101013,rhc101013,2
rhc101014,rhc101014,1
rhc101015,rhc101015,2
rhc101016,rhc101016,1
rhc101017,rhc101017,5
rhc101018,rhc101018,3
rhc101019,rhc101019,3
rhc10102,rhc10102,1
rhc101020,rhc101020,2
rhc101021,rhc101021,5
rhc101022,rhc101022,1
rhc101023,rhc101023,7
rhc101024,rhc101024,3
rhc101025,rhc101025,7
rhc101026,rhc101026,4
rhc101027,rhc101027,4
rhc101028,rhc101028,2
rhc101029,rhc101029,3
rhc10103,rhc10103,1
rhc101030,rhc101030,8
rhc101031,rhc101031,4
rhc101032,rhc101032,2
rhc101033,rhc101033,2
rhc101034,rhc101034,4
rhc101035,rhc101035,5
rhc101036,rhc101036,4
rhc101037,rhc101037,2
rhc101038,rhc101038,4
rhc101039,rhc101039,3
rhc10104,rhc10104,1
rhc101040,rhc101040,2
rhc101041,rhc101041,4
rhc101042,rhc101042,3
rhc101043,rhc101043,4
rhc101044,rhc101044,1
rhc101045,rhc101045,3
rhc101046,rhc101046,1
rhc101047,rhc101047,8
rhc101048,rhc101048,5
rhc101049,rhc101049,1
rhc10105,rhc10105,1
rhc101050,rhc101050,2
rhc101051,rhc101051,3
rhc101052,rhc101052,1
rhc101053,rhc101053,2
rhc101054,rhc101054,1
rhc101055,rhc101055,1
rhc101056,rhc101056,3
rhc101057,rhc101057,1
rhc101058,rhc101058,2
rhc101059,rhc101059,1
rhc10106,rhc10106,1
rhc101060,rhc101060,1
rhc101061,rhc101061,1
rhc101062,rhc101062,1
rhc101063,rhc101063,1
rhc101064,rhc101064,1
rhc101065,rhc101065,2
rhc101066,rhc101066,1
rhc101067,rhc101067,1
rhc101068,rhc101068,2
rhc101069,rhc101069,1
rhc10107,obpdef1-96-18871212,1
rhc101070,obpdef1-6-19060723,1
rhc101071,rhc101071,2
rhc101072,rhc101072,1
rhc101073,rhc101073,10
rhc101074,rhc101074,1
rhc101075,rhc101075,2
rhc101076,rhc101076,2
rhc101077,rhc101077,3
rhc101078,rhc101078,1
rhc101079,obpdef1-504-18960622,1
rhc10108,rhc10108,1
rhc101080,rhc101080,1
rhc101081,rhc101081,2
rhc101082,rhc101082,2
rhc101083,rhc101083,3
rhc101084,rhc101084,2
rhc101085,rhc101085,5
rhc101086,rhc101086,1
rhc101087,rhc101087,2
rhc101088,rhc101088,1
rhc101089,rhc101089,3
rhc10109,obpdef1-346-18970503,1
rhc101090,rhc101090,1
rhc101091,rhc101091,3
rhc101092,rhc101092,3
rhc101093,rhc101093,3
rhc101094,rhc101094,3
rhc101095,rhc101095,3
rhc101096,rhc101096,1
rhc101097,rhc101097,2
rhc101098,rhc101098,1
rhc101099,rhc101099,1
rhc1011,rhc1011,1
rhc10110,rhc10110,1
rhc101100,rhc101100,2
rhc101101,rhc101101,8
rhc101102,rhc101102,4
rhc101103,obpdef1-605-18890729,1
rhc101104,rhc101104,2
rhc101105,rhc101105,1
rhc101106,rhc101106,2
rhc101107,rhc101107,6
rhc101108,rhc101108,5
rhc101109,rhc101109,2
rhc10111,rhc10111,1
rhc101110,rhc101110,2
rhc101111,rhc101111,4
rhc101112,rhc101112,1
rhc101113,obpdef1-332-18760808,3
rhc101114,rhc101114,8
rhc101115,rhc101115,2
rhc101116,rhc101116,4
rhc101117,rhc101117,2
rhc101118,obpdef1-412-19000625,5
rhc101119,rhc101119,2
rhc10112,rhc10112,1
rhc101120,rhc101120,1
rhc101121,rhc101121,3
rhc101122,rhc101122,4
rhc101123,rhc101123,2
rhc101124,rhc101124,1
rhc101125,rhc101125,1
rhc101126,obpdef1-20-19080204,3
rhc101127,obpdef1-19-19101011,1
rhc101128,rhc101128,6
rhc101129,rhc101129,1
rhc10113,rhc10113,1
rhc101130,rhc101130,1
rhc101131,rhc101131,2
rhc101132,rhc101132,3
rhc101133,rhc101133,1
rhc101134,rhc101134,3
rhc101135,obpdef3-394-18670408,2
rhc101136,rhc101136,6
rhc101137,rhc101137,4
rhc101138,rhc101138,3
rhc101139,rhc101139,3
rhc10114,rhc10114,1
rhc101140,rhc101140,6
rhc101141,rhc101141,1
rhc101142,rhc101142,7
rhc101143,rhc101143,1
rhc101144,rhc101144,4
rhc101145,rhc101145,3
rhc101146,rhc101146,1
rhc101147,rhc101147,3
rhc101148,rhc101148,5
rhc101149,rhc101149,1
rhc10115,rhc10115,1
rhc101150,rhc101150,1
rhc101151,rhc101151,1
rhc101152,rhc101152,1
rhc101153,rhc101153,1
rhc101154,rhc101154,1
rhc101155,rhc101155,1
rhc101156,obpdef5-205-19020210,1
rhc101157,rhc101157,2
rhc101158,rhc101158,3
rhc101159,rhc101159,2
rhc10116,obpdef1-373-18690405,1
rhc101160,rhc101160,2
rhc101161,rhc101161,1
rhc101162,rhc101162,3
rhc101163,rhc101163,3
rhc101164,obpdef1-32-18841117,3
rhc101165,rhc101165,3
rhc101166,rhc101166,3
rhc101167,rhc101167,6
rhc101168,rhc101168,1
rhc101169,rhc101169,1
rhc10117,rhc10117,1
rhc101170,rhc101170,1
rhc101171,rhc101171,9
rhc101172,rhc101172,3
rhc101173,rhc101173,3
rhc101174,rhc101174,4
rhc101175,rhc101175,1
rhc101176,rhc101176,1
rhc101177,rhc101177,5
rhc101178,rhc101178,2
rhc101179,rhc101179,3
rhc10118,obpdef1-24-18841117,1
rhc101180,rhc101180,5
rhc101181,rhc101181,3
rhc101182,rhc101182,2
rhc101183,rhc101183,1
rhc101184,rhc101184,2
rhc101185,rhc101185,5
rhc101186,rhc101186,2
rhc101187,rhc101187,1
rhc101188,rhc101188,1
rhc101189,rhc101189,1
rhc10119,rhc10119,1
rhc101190,rhc101190,1
rhc101191,rhc101191,2
rhc101192,rhc101192,1
rhc101193,rhc101193,1
rhc101194,rhc101194,2
rhc101195,rhc101195,5
rhc101196,rhc101196,1
rhc101197,rhc101197,1
rhc101198,rhc101198,3
rhc101199,rhc101199,8
rhc1012,rhc1012,1
rhc10120,rhc10120,1
rhc101200,rhc101200,3
rhc101201,obpdef1-923-18821016,11
rhc101202,rhc101202,9
rhc101203,rhc101203,1
rhc101204,rhc101204,4
rhc101205,rhc101205,6
rhc101206,rhc101206,2
rhc101207,rhc101207,8
rhc101208,rhc101208,7
rhc101209,rhc101209,3
rhc10121,rhc10121,1
rhc101210,rhc101210,3
rhc101211,rhc101211,1
rhc101212,rhc101212,3
rhc101213,rhc101213,8
rhc101214,rhc101214,1
rhc101215,rhc101215,1
rhc101216,rhc101216,3
rhc101217,rhc101217,3
rhc101218,rhc101218,5
rhc101219,rhc101219,1
rhc10122,rhc10122,1
rhc101220,rhc101220,6
rhc101221,rhc101221,4
rhc101222,rhc101222,3
rhc101223,rhc101223,2
rhc101224,rhc101224,5
rhc101225,obpdef2-119-19000115,2
rhc101226,rhc101226,4
rhc101227,rhc101227,4
rhc101228,rhc101228,4
rhc101229,rhc101229,4
rhc10123,rhc10123,1
rhc101230,rhc101230,2
rhc101231,rhc101231,2
rhc101232,rhc101232,2
rhc101233,rhc101233,2
rhc101234,rhc101234,1
rhc101235,rhc101235,4
rhc101236,rhc101236,1
rhc101237,rhc101237,1
rhc101238,rhc101238,1
rhc101239,rhc101239,1
rhc10124,rhc10124,1
rhc101240,rhc101240,1
rhc101241,rhc101241,2
rhc101242,rhc101242,3
rhc101243,rhc101243,3
rhc101244,rhc101244,3
rhc101245,rhc101245,4
rhc101246,rhc101246,2
rhc101247,rhc101247,4
rhc101248,rhc101248,1
rhc101249,rhc101249,1
rhc10125,rhc10125,1
rhc101250,rhc101250,4
rhc101251,rhc101251,3
rhc101252,rhc101252,2
rhc101253,rhc101253,3
rhc101254,rhc101254,1
rhc101255,rhc101255,8
rhc101256,rhc101256,4
rhc101257,rhc101257,2
rhc101258,rhc101258,3
rhc101259,rhc101259,1
rhc10126,rhc10126,1
rhc101260,rhc101260,2
rhc101261,rhc101261,2
rhc101262,rhc101262,1
rhc101263,rhc101263,1
rhc101264,rhc101264,1
rhc101265,rhc101265,2
rhc101266,rhc101266,1
rhc101267,rhc101267,1
rhc101268,rhc101268,1
rhc101269,rhc101269,1
rhc10127,rhc10127,1
rhc101270,rhc101270,1
rhc101271,rhc101271,7
rhc101272,rhc101272,4
rhc101273,rhc101273,3
rhc101274,rhc101274,1
rhc101275,rhc101275,4
rhc101276,rhc101276,3
rhc101277,rhc101277,4
rhc101278,rhc101278,1
rhc101279,rhc101279,2
rhc10128,rhc10128,1
rhc101280,rhc101280,1
rhc101281,rhc101281,1
rhc101282,rhc101282,1
rhc101283,rhc101283,1
rhc101284,rhc101284,1
rhc101285,rhc101285,3
rhc101286,rhc101286,1
rhc101287,rhc101287,2
rhc101288,rhc101288,1
rhc101289,rhc101289,1
rhc10129,rhc10129,1
rhc101290,rhc101290,1
rhc101291,rhc101291,2
rhc101292,rhc101292,2
rhc101293,rhc101293,3
rhc101294,rhc101294,2
rhc101295,rhc101295,2
rhc101296,rhc101296,1
rhc101297,rhc101297,1
rhc101298,rhc101298,2
rhc101299,rhc101299,1
rhc1013,rhc1013,1
rhc10130,obpdef1-669-18830625,1
rhc101300,rhc101300,1
rhc101301,rhc101301,2
rhc101302,rhc101302,4
rhc101303,rhc101303,2
rhc101304,rhc101304,4
rhc101305,rhc101305,1
rhc101306,rhc101306,1
rhc101307,rhc101307,1
rhc101308,rhc101308,6
rhc101309,rhc101309,2
rhc10131,rhc10131,1
rhc101310,rhc101310,2
rhc101311,rhc101311,1
rhc101312,obpdef2-65-19051113,1
rhc101313,rhc101313,1
rhc101314,rhc101314,1
rhc101315,rhc101315,1
rhc101316,obpdef1-34-19090622,1
rhc101317,rhc101317,3
rhc101318,obpdef2-141-19060108,3
rhc101319,rhc101319,1
rhc10132,rhc10132,1
rhc101320,rhc101320,4
rhc101321,rhc101321,5
rhc101322,rhc101322,1
rhc101323,rhc101323,1
rhc101324,rhc101324,4
rhc101325,rhc101325,5
rhc101326,rhc101326,4
rhc101327,rhc101327,2
rhc101328,rhc101328,3
rhc101329,rhc101329,6
rhc10133,rhc10133,3
rhc101330,obpdef1-20-19090112,2
rhc101331,rhc101331,6
rhc101332,obpdef2-253-18920208,2
rhc101333,rhc101333,1
rhc101334,rhc101334,1
rhc101335,rhc101335,3
rhc101336,obpdef1-543-19030622,2
rhc101337,obpdef1-399-18830319,2
rhc101338,rhc101338,2
rhc101339,rhc101339,2
rhc10134,rhc10134,1
rhc101340,rhc101340,5
rhc101341,rhc101341,1
rhc101342,rhc101342,1
rhc101343,rhc101343,1
rhc101344,rhc101344,3
rhc101345,rhc101345,1
rhc101346,rhc101346,3
rhc101347,rhc101347,8
rhc101348,rhc101348,2
rhc101349,rhc101349,1
rhc10135,rhc10135,1
rhc101350,obpdef1-66-19080331,2
rhc101351,rhc101351,1
rhc101352,rhc101352,1
rhc101353,rhc101353,1
rhc101354,rhc101354,1
rhc101355,rhc101355,7
rhc101356,rhc101356,1
rhc101357,obpdef1-74-19110110,1
rhc101358,rhc101358,1
rhc101359,rhc101359,2
rhc10136,rhc10136,1
rhc101360,rhc101360,3
rhc101361,rhc101361,1
rhc101362,rhc101362,1
rhc101363,rhc101363,1
rhc101364,rhc101364,1
rhc101365,rhc101365,1
rhc101366,obpdef1-255-18910309,2
rhc101367,rhc101367,1
rhc101368,rhc101368,1
rhc101369,rhc101369,1
rhc10137,rhc10137,1
rhc101370,rhc101370,1
rhc101371,rhc101371,1
rhc101372,rhc101372,1
rhc101373,rhc101373,2
rhc101374,rhc101374,2
rhc101375,rhc101375,3
rhc101376,rhc101376,3
rhc101377,rhc101377,6
rhc101378,rhc101378,6
rhc101379,rhc101379,2
rhc10138,rhc10138,1
rhc101380,rhc101380,3
rhc101381,rhc101381,3
rhc101382,rhc101382,3
rhc101383,rhc101383,1
rhc101384,rhc101384,2
rhc101385,rhc101385,4
rhc101386,rhc101386,3
rhc101387,rhc101387,2
rhc101388,rhc101388,1
rhc101389,rhc101389,2
rhc10139,rhc10139,1
rhc101390,rhc101390,10
rhc101391,rhc101391,1
rhc101392,rhc101392,2
rhc101393,rhc101393,1
rhc101394,rhc101394,1
rhc101395,rhc101395,2
rhc101396,rhc101396,3
rhc101397,rhc101397,1
rhc101398,rhc101398,2
rhc101399,rhc101399,1
rhc1014,rhc1014,1
rhc10140,rhc10140,1
rhc101400,rhc101400,2
rhc101401,rhc101401,1
rhc101402,rhc101402,1
rhc101403,rhc101403,1
rhc101404,rhc101404,1
rhc101405,rhc101405,5
rhc101406,rhc101406,1
rhc101407,rhc101407,3
rhc101408,rhc101408,1
rhc101409,rhc101409,1
rhc10141,rhc10141,1
rhc101410,rhc101410,1
rhc101411,rhc101411,1
rhc101412,rhc101412,1
rhc101413,rhc101413,1
rhc101414,rhc101414,1
rhc101415,rhc101415,3
rhc101416,rhc101416,1
rhc101417,rhc101417,1
rhc101418,rhc101418,1
rhc101419,rhc101419,1
rhc10142,rhc10142,1
rhc101420,rhc101420,1
rhc101421,rhc101421,3
rhc101422,rhc101422,1
rhc101423,rhc101423,1
rhc101424,rhc101424,1
rhc101425,rhc101425,7
rhc101426,rhc101426,1
rhc101427,rhc101427,4
rhc101428,rhc101428,3
rhc101429,rhc101429,1
rhc10143,rhc10143,1
rhc101430,rhc101430,1
rhc101431,rhc101431,2
rhc101432,rhc101432,2
rhc101433,obpdef1-84-18811121,5
rhc101434,rhc101434,7
rhc101435,rhc101435,5
rhc101436,rhc101436,4
rhc101437,rhc101437,1
rhc101438,rhc101438,3
rhc101439,rhc101439,6
rhc10144,rhc10144,3
rhc101440,rhc101440,1
rhc101441,rhc101441,2
rhc101442,rhc101442,1
rhc101443,rhc101443,2
rhc101444,rhc101444,8
rhc101445,rhc101445,1
rhc101446,rhc101446,5
rhc101447,rhc101447,2
rhc101448,rhc101448,1
rhc101449,rhc101449,3
rhc10145,obpdef1-485-19010624,1
rhc101450,rhc101450,1
rhc101451,rhc101451,1
rhc101452,rhc101452,1
rhc101453,rhc101453,1
rhc101454,rhc101454,5
rhc101455,rhc101455,1
rhc101456,rhc101456,3
rhc101457,obpdef1-16-19100531,2
rhc101458,rhc101458,4
rhc101459,rhc101459,3
rhc10146,rhc10146,1
rhc101460,rhc101460,3
rhc101461,rhc101461,2
rhc101462,rhc101462,1
rhc101463,rhc101463,2
rhc101464,rhc101464,1
rhc101465,rhc101465,1
rhc101466,rhc101466,7
rhc101467,rhc101467,1
rhc101468,rhc101468,2
rhc101469,obpdef2-62-19051113,1
rhc10147,rhc10147,1
rhc101470,rhc101470,1
rhc101471,rhc101471,2
rhc101472,rhc101472,5
rhc101473,rhc101473,6
rhc101474,rhc101474,4
rhc101475,rhc101475,3
rhc101476,rhc101476,2
rhc101477,rhc101477,2
rhc101478,rhc101478,3
rhc101479,rhc101479,5
rhc10148,rhc10148,1
rhc101480,rhc101480,6
rhc101481,rhc101481,6
rhc101482,rhc101482,4
rhc101483,obpdef1-566-18950722,8
rhc101484,rhc101484,1
rhc101485,rhc101485,3
rhc101486,rhc101486,2
rhc101487,rhc101487,4
rhc101488,rhc101488,2
rhc101489,rhc101489,1
rhc10149,rhc10149,5
rhc101490,rhc101490,1
rhc101491,rhc101491,3
rhc101492,rhc101492,4
rhc101493,rhc101493,3
rhc101494,rhc101494,7
rhc101495,rhc101495,2
rhc101496,rhc101496,1
rhc101497,rhc101497,5
rhc101498,rhc101498,1
rhc101499,rhc101499,4
rhc1015,rhc1015,1
rhc10150,rhc10150,3
rhc101500,rhc101500,1
rhc101501,rhc101501,2
rhc101502,rhc101502,3
rhc101503,rhc101503,1
rhc101504,rhc101504,1
rhc101505,rhc101505,3
rhc101506,rhc101506,1
rhc101507,rhc101507,1
rhc101508,rhc101508,1
rhc101509,rhc101509,1
rhc10151,rhc10151,1
rhc101510,rhc101510,1
rhc101511,rhc101511,2
rhc101512,rhc101512,2
rhc101513,rhc101513,1
rhc101514,rhc101514,2
rhc101515,rhc101515,1
rhc101516,rhc101516,1
rhc101517,rhc101517,1
rhc101518,rhc101518,2
rhc101519,rhc101519,2
rhc10152,rhc10152,1
rhc101520,rhc101520,2
rhc101521,rhc101521,1
rhc101522,obpdef1-4-18961116,1
rhc101523,rhc101523,1
rhc101524,obpdef1-35-19090622,1
rhc101525,rhc101525,3
rhc101526,rhc101526,4
rhc101527,rhc101527,4
rhc101528,rhc101528,4
rhc101529,rhc101529,2
rhc10153,rhc10153,1
rhc101530,rhc101530,1
rhc101531,obpdef1-241-18990306,6
rhc101532,rhc101532,3
rhc101533,rhc101533,4
rhc101534,rhc101534,1
rhc101535,rhc101535,1
rhc101536,rhc101536,1
rhc101537,rhc101537,1
rhc101538,rhc101538,3
rhc101539,rhc101539,2
rhc10154,rhc10154,1
rhc101540,rhc101540,4
rhc101541,rhc101541,4
rhc101542,rhc101542,6
rhc101543,rhc101543,3
rhc101544,rhc101544,1
rhc101545,rhc101545,4
rhc101546,rhc101546,1
rhc101547,rhc101547,6
rhc101548,obpdef1-328-19040321,2
rhc101549,rhc101549,1
rhc10155,rhc10155,1
rhc101550,rhc101550,3
rhc101551,rhc101551,1
rhc101552,rhc101552,3
rhc101553,rhc101553,3
rhc101554,rhc101554,4
rhc101555,rhc101555,1
rhc101556,rhc101556,3
rhc101557,rhc101557,2
rhc101558,rhc101558,1
rhc101559,rhc101559,2
rhc10156,rhc10156,1
rhc101560,rhc101560,2
rhc101561,rhc101561,1
rhc101562,rhc101562,2
rhc101563,rhc101563,1
rhc101564,rhc101564,2
rhc101565,rhc101565,4
rhc101566,rhc101566,2
rhc101567,rhc101567,2
rhc101568,rhc101568,1
rhc101569,rhc101569,1
rhc10157,rhc10157,1
rhc101570,rhc101570,2
rhc101571,rhc101571,2
rhc101572,rhc101572,1
rhc101573,rhc101573,2
rhc101574,rhc101574,5
rhc101575,rhc101575,2
rhc101576,rhc101576,1
rhc101577,rhc101577,3
rhc101578,rhc101578,1
rhc101579,rhc101579,2
rhc10158,rhc10158,1
rhc101580,rhc101580,1
rhc101581,rhc101581,1
rhc101582,rhc101582,1
rhc101583,rhc101583,2
rhc101584,rhc101584,1
rhc101585,rhc101585,1
rhc101586,rhc101586,1
rhc101587,rhc101587,2
rhc101588,rhc101588,2
rhc101589,rhc101589,3
rhc10159,rhc10159,1
rhc101590,rhc101590,1
rhc101591,rhc101591,15
rhc101592,rhc101592,5
rhc101593,rhc101593,3
rhc101594,rhc101594,1
rhc101595,rhc101595,3
rhc101596,rhc101596,3
rhc101597,rhc101597,5
rhc101598,rhc101598,1
rhc101599,rhc101599,8
rhc1016,rhc1016,1
rhc10160,rhc10160,1
rhc101600,rhc101600,3
rhc101601,rhc101601,5
rhc101602,rhc101602,1
rhc101603,obpdef1-23-19111205,4
rhc101604,rhc101604,2
rhc101605,rhc101605,7
rhc101606,rhc101606,2
rhc101607,rhc101607,2
rhc101608,rhc101608,1
rhc101609,rhc101609,1
rhc10161,rhc10161,1
rhc101610,rhc101610,1
rhc101611,rhc101611,1
rhc101612,rhc101612,2
rhc101613,rhc101613,2
rhc101614,rhc101614,3
rhc101615,rhc101615,4
rhc101616,rhc101616,1
rhc101617,rhc101617,1
rhc101618,rhc101618,1
rhc101619,rhc101619,1
rhc10162,rhc10162,1
rhc101620,rhc101620,1
rhc101621,rhc101621,1
rhc101622,rhc101622,1
rhc101623,rhc101623,2
rhc101624,rhc101624,1
rhc101625,rhc101625,4
rhc101626,rhc101626,1
rhc101627,rhc101627,1
rhc101628,rhc101628,1
rhc101629,rhc101629,1
rhc10163,obpdef1-7-18841117,1
rhc101630,rhc101630,1
rhc101631,rhc101631,5
rhc101632,rhc101632,2
rhc101633,rhc101633,1
rhc101634,rhc101634,1
rhc101635,rhc101635,1
rhc101636,rhc101636,1
rhc101637,rhc101637,1
rhc101638,rhc101638,1
rhc101639,rhc101639,1
rhc10164,rhc10164,1
rhc101640,rhc101640,2
rhc101641,rhc101641,1
rhc101642,rhc101642,1
rhc101643,rhc101643,1
rhc101644,rhc101644,2
rhc101645,rhc101645,1
rhc101646,rhc101646,1
rhc101647,rhc101647,1
rhc101648,rhc101648,1
rhc101649,rhc101649,1
rhc10165,rhc10165,1
rhc101650,rhc101650,3
rhc101651,rhc101651,5
rhc101652,rhc101652,1
rhc101653,rhc101653,2
rhc101654,rhc101654,2
rhc101655,rhc101655,1
rhc101656,rhc101656,1
rhc101657,obpdef1-26-19090302,1
rhc101658,rhc101658,3
rhc101659,rhc101659,1
rhc10166,rhc10166,1
rhc101660,rhc101660,2
rhc101661,obpdef1-68-19060723,1
rhc101662,rhc101662,4
rhc101663,rhc101663,2
rhc101664,rhc101664,3
rhc101665,rhc101665,6
rhc101666,rhc101666,2
rhc101667,rhc101667,3
rhc101668,rhc101668,12
rhc101669,rhc101669,3
rhc10167,rhc10167,1
rhc101670,rhc101670,3
rhc101671,rhc101671,5
rhc101672,rhc101672,1
rhc101673,rhc101673,1
rhc101674,rhc101674,3
rhc101675,rhc101675,1
rhc101676,rhc101676,1
rhc101677,rhc101677,5
rhc101678,rhc101678,1
rhc101679,rhc101679,5
rhc10168,rhc10168,1
rhc101680,rhc101680,7
rhc101681,rhc101681,1
rhc101682,rhc101682,6
rhc101683,rhc101683,2
rhc101684,rhc101684,2
rhc101685,rhc101685,3
rhc101686,rhc101686,3
rhc101687,obpdef1-34-19101115,3
rhc101688,rhc101688,2
rhc101689,rhc101689,3
rhc10169,rhc10169,1
rhc101690,rhc101690,3
rhc101691,rhc101691,1
rhc101692,rhc101692,4
rhc101693,rhc101693,1
rhc101694,rhc101694,2
rhc101695,rhc101695,3
rhc101696,rhc101696,2
rhc101697,obpdef1-88-19101115,1
rhc101698,rhc101698,3
rhc101699,rhc101699,1
rhc1017,rhc1017,1
rhc10170,rhc10170,1
rhc101700,rhc101700,4
rhc101701,rhc101701,2
rhc101702,rhc101702,1
rhc101703,rhc101703,1
rhc101704,rhc101704,2
rhc101705,rhc101705,2
rhc101706,rhc101706,1
rhc101707,rhc101707,3
rhc101708,rhc101708,5
rhc101709,rhc101709,1
rhc10171,rhc10171,1
rhc101710,rhc101710,4
rhc101711,rhc101711,2
rhc101712,rhc101712,2
rhc101713,rhc101713,3
rhc101714,rhc101714,2
rhc101715,rhc101715,2
rhc101716,rhc101716,1
rhc101717,rhc101717,1
rhc101718,rhc101718,2
rhc101719,rhc101719,3
rhc10172,rhc10172,1
rhc101720,rhc101720,1
rhc101721,rhc101721,1
rhc101722,rhc101722,1
rhc101723,rhc101723,1
rhc101724,rhc101724,1
rhc101725,rhc101725,1
rhc101726,rhc101726,1
rhc101727,rhc101727,1
rhc101728,rhc101728,1
rhc101729,rhc101729,1
rhc10173,rhc10173,1
rhc101730,rhc101730,1
rhc101731,rhc101731,1
rhc101732,rhc101732,1
rhc101733,rhc101733,5
rhc101734,rhc101734,1
rhc101735,rhc101735,1
rhc101736,rhc101736,1
rhc101737,rhc101737,1
rhc101738,rhc101738,1
rhc101739,rhc101739,1
rhc10174,rhc10174,1
rhc101740,rhc101740,1
rhc101741,rhc101741,3
rhc101742,rhc101742,1
rhc101743,rhc101743,2
rhc101744,rhc101744,1
rhc101745,rhc101745,1
rhc101746,rhc101746,2
rhc101747,rhc101747,3
rhc101748,rhc101748,3
